Review,Class
Bought it a month back and sleep like .......nobody's business !!! This stuff is good as no matter how bad you are in sleeping. You will hit the sack once worn.,0
When powered with an amp,0
The sound and quality of the QC35 Are by far the best on the market as i have tested most of the other headphones on offer. Battery life in amazing and they are so comfortable you could have them on your head for hours and not even know it.   One of the best tech buys I've ever made.,0
Love this device. Family really enjoys taking it everywhere. It sucks we can't connect it to out computers. Tried every angle to get it to connect. Oh well.   It'd be nice for movie nights on the laptop for the kids.,0
Like the performance of my jbl sb400. But I can't figure out why when I turn it off at night,0
ITS SMALL AND COMPACT,0
Wonderful speaker. Loud. Solid and well worth the money. Great delivery time.  Thanks. My 15yr olds over the moon.  This is the 3rd one with purchased.  Now all my kids got one.,0
At this price point these are the best headphones on the market. Bursting with features for smartphone users,0
I had this item as a christmas gift and so far I am having a grat experience. Specifications correspond to what is expected and it is really reliable.,0
These are very good speakers.  I have four in my 1985 Jaguar xj6.  They sound excellent and are much better then my old stock speakers.,0
Why didint I buy this sooner the sound is remarkable! The rotary mechanism throws the sound as if it's really coming to the left and right side of the room,0
Listening as i type,0
such a neat little machine. sounds great. easy to pair with devices. long battery life. However,0
I bought these a few days ago and they arrived just on time. Super easy to build,0
Heck yes! This is the best speaker ever. Sounds amazing. Battery life,0
I have had these for not so long,0
I bought these 12 months ago,0
You would think you have huge speakers and a subwoofer with a 600 watt amplifier. This is clean,0
Two is better than one? Why not!?  Really only buying another one to play around with the linked/connect/stereo mode,0
Good sound. Handy Google assistant. Shame about Netflix but not the end of the world. Would buy it again,0
I run almost everyday and these earphones stay in my ears perfectly. Throughout the past 6 months I have owned these devices,0
I am a big fan of JBL and have the charge 2 but wanted something with a little more when I have a large group. This is it,0
"Ef9Go8  <a href=""http://zafuwfxhotkd.com/"">zafuwfxhotkd</a>",0
These headphones have made my exercise routine or just casual lounging a full range experience. The sound comes across so realistically and these phones are made to be durable and comfortable.,0
I bought this to replace a smaller BT speaker at my office.  I bought the Onyx 1 as well and use that at home.  When I heard that poor little other BT speaker,0
This unit produces really nice bass and good sound overall. Google Assistant functionality works well.,0
This sub punds like a mother*****r...****.....i got  like 6 in my surburban and the **** on my block dont got ****... (naughty words edited out),0
FOR ME THE BEST ONE. I   USED MANY DIFFERENT BUT I  NEVER WAS HAPPY OF THEM. I LOVE MY JBL EVEREST 100,0
Over all it is an excellent by when you compare the sound quality to other similar priced self powered home subs.  I've owned the 600 for 6 months and have no complaints.  The remote is also a pretty sweet addition.,0
"I purchased this item for my hubby as a gift. He had another speaker and for the life of me I couldn't figure out why he wanted another one. Well the other speaker doesn't compare to JBL. It's ""All about that bass"".",0
Sound is great,0
The price is a steal. Are they the best? No,0
"sound is the most important and it is as good as BOSE. Very nice tone due to passive subs. Style and size are amazing for the sound. Cool machine. Priced absolutely right! Love the ""social"" setting",0
My bro gave this to me on my bd and thise are one badass headphones great sound controlls noise  canceling my ears are sweaty becose of leather but its cool,0
I have had mine for several years(probably first generation),0
I searched everywhere for a gym specific headphone and have finally found the holy grail! I couldn’t be happier with the build quality and sound from these headphones. 10/10,0
The ability to Bi-amp these speakers makes all the difference. True linear responce (I've RTA'd it),0
My God. These headphones are the greatest thing ever. I can not imagine a single way they could be improved. Their worth is beyond money. The space they create is magical. Buy them.,0
